nombreh_id,p_comentario,p_fecha_comen,p_puntuacion,p_pais_de_origen
HOSTAL CAMIL,"Una buena ubicación pues, aunque no está en el centro de La Ciudad, tienes todo muy cerca de ti. El personal es muy amable y te haces sentir en casa, me ayudaron a arreglar dudas y me ubicaron en el sector. El primer día tuvimos problema con la conexión al internet pero lo arreglaron y no volvió a fallar.",2020-01-01,4.6,Ecuador
Zamorano Real Hotel,la ubicación es buena y todo estuvo muy bien,2022-11-01,4.0,Ecuador
Zamorano Real Hotel,Wonderful,2022-11-01,4.5,Ecuador
Zamorano Real Hotel,"habitaciones impecables, su ubicación y su atención. nada a mencionar.",2022-11-01,5.0,Ecuador
Zamorano Real Hotel,"las instalaciones muy buenas, limpio y buen ubicado el estacionamiento es muy incomodo pero funcional",2022-11-01,4.5,Ecuador
Zamorano Real Hotel,Exceptional,2022-10-01,5.0,Ecuador
Zamorano Real Hotel,"la Tina del bano, su ubicación , la comodidad el ruido de la calle",2022-08-01,5.0,Ecuador
Zamorano Real Hotel,Todo bien,2022-07-01,4.0,Peru
Zamorano Real Hotel,Wonderful,2022-06-01,4.5,Ecuador
Zamorano Real Hotel,Exceptional,2022-03-01,5.0,Colombia
Zamorano Real Hotel,nada todo,2022-04-01,4.0,Ecuador
Zamorano Real Hotel,El almuerzo,2022-03-01,4.0,Ecuador
Zamorano Real Hotel,"Excelente Hotel y servicio, recomendado para viajes de trabajo. no tengo quejas",2021-11-01,4.5,Colombia
Zamorano Real Hotel,Todo bien,2021-10-01,5.0,Ecuador
Zamorano Real Hotel,Wonderful,2021-10-01,4.5,Ecuador
Zamorano Real Hotel,Ubicación. Desayuno muy bueno. Poca luz natural en  la habitación. Colchón muy duro.,2021-01-01,3.5,Ecuador
Zamorano Real Hotel,"Estaba limpio Esperaba encontrar un hotel 4estrellas como mencionaba el anuncio y por eso también el precio es acordé a ese nivel, pero en realidad las instalaciones y el servicio corresponderían a un 2 o 3 estrellas no más.",2021-01-01,3.5,Ecuador
Zamorano Real Hotel,"Great staff, and the owner worked with my schedule change. Highly recommend!
Professional
",2020-09-01,5.0,Ecuador
Zamorano Real Hotel,Pleasant,2020-03-01,3.0,Chile
Zamorano Real Hotel,"Personal muy atento, limpieza excelente",2020-03-01,5.0,Colombia
Zamorano Real Hotel,Wonderful,2020-02-01,4.6,Ecuador
Hotel Loja Bella,"Beautiful comfy room with friendly staff.
Great location and lovely room.
",2022-12-01,5.0,New Zealand
Hotel Loja Bella,Desde la recepción la persona fue muy atenta y agradable y el ambiente todo muy tranquilo y cálido .,2022-12-01,5.0,Ecuador
Hotel Loja Bella,Las habitaciones ....,2022-12-01,4.0,Peru
Hotel Loja Bella,La amabilidad del personal y las camas super cómodas. Sinceramente me gustó todo. Volveré y repetiré sin dudarlo. Muchas gracias 🤗,2022-12-01,5.0,Spain
Hotel Loja Bella,"Limpieza, instalaciones, buen trato al cliente!!",2022-12-01,5.0,Ecuador
Hotel Loja Bella,Exceptional,2022-11-01,5.0,Ecuador
Hotel Loja Bella,Exceptional,2022-11-01,5.0,Ecuador
Hotel Loja Bella,Very Good,2022-11-01,4.0,Ecuador
Hotel Loja Bella,"Todo, fue un hotel excepcional, excelente servicio, buena atención y las habitaciones son increíbles los recomiendo full",2022-11-01,5.0,Ecuador
Hotel Loja Bella,El agua caliente Falta de Toalla porque eramos pareja (1 nos dieron),2022-11-01,4.0,Ecuador
Hotel Loja Bella,Exceptional,2022-11-01,5.0,Ecuador
Hotel Loja Bella,Wonderful,2022-10-01,4.5,Ecuador
Hotel Loja Bella,Very Good,2022-09-01,4.0,France
Hotel Loja Bella,Wonderful,2022-09-01,4.5,United States of America
Hotel Loja Bella,"La mejor ubicación que posee, está cerca de todo No están muy enterados al momento de realizar las reservaciones a través de esta plataforma",2022-08-01,4.0,Ecuador
Hotel Loja Bella,"Atencion
Lugar",2022-09-01,5.0,Egypt
Hotel Loja Bella,Las habitaciones son cómodas y tiene buena ubicación al centro de la ciudad El personal no controlo a los otros huéspedes hacían mucho ruido a altas horas de la noche y no dejaban descansar por favor corregir eso gracias,2022-09-01,3.5,Ecuador
Hotel Loja Bella,"Las habitaciones muy confortables, el baño equipado con una ducha cabina Lindísima y súper funcional , todo ok la atención personas muy gentiles 🤗",2022-08-01,5.0,Ecuador
Hotel Loja Bella,Very Good,2022-08-01,4.0,Ecuador
Hotel Loja Bella,Exceptional,2022-08-01,5.0,Ecuador
Dulce Hogar,Exceptional,2022-12-01,5.0,Ecuador
Dulce Hogar,Exceptional,2022-12-01,5.0,Ecuador
Dulce Hogar,Wonderful,2022-11-01,4.5,Ecuador
Dulce Hogar,Wonderful,2022-11-01,4.5,Ecuador
Dulce Hogar,"Excelente atención, felicitaciones",2022-11-01,5.0,Ecuador
Dulce Hogar,La comodidad y la limpieza No aplica,2022-10-01,5.0,Ecuador
Dulce Hogar,Todo estaba excelente el alojamiento y la atención me encanto todo,2022-09-01,5.0,Ecuador
Dulce Hogar,"Este sitio es muy acogerdor ya que tiene una ubicación Segura, ademas el anfitrión es muy cordial, fácil acceso ademas de tener todas las comodidades.",2022-09-01,5.0,Ecuador
Dulce Hogar,Un poquito lejos pero todo bien Todo bien,2022-09-01,5.0,Ecuador
Dulce Hogar,"Gente amable, lugar muy cómodo y acogedor 
Excelente atención Haber ido en transporte, me mareo 😁",2022-09-01,5.0,Ecuador
Dulce Hogar,Falta de seriedad,2022-09-01,2.0,Ecuador
Dulce Hogar,Exceptional,2022-08-01,5.0,Ecuador
Dulce Hogar,Linda casa. Súper bien servicio. Recomendable en verdad. ☘️,2022-08-01,5.0,Ecuador
Dulce Hogar,"La comodidad del lugar realmente nos encantó.
Los servicios era los ofrecidos. En realidad todo fue de nuestro agrado",2022-07-01,5.0,Ecuador
Dulce Hogar,Que tenia todos los implementos de cosina para preparar algo de comer,2022-07-01,5.0,Ecuador
Dulce Hogar,Excelente servicio,2022-05-01,5.0,Ecuador
Dulce Hogar,Exceptional,2022-06-01,5.0,Ecuador
Dulce Hogar,"Excelente, las instalaciones muy lindas, cómodas y limpias. Está muy bien ubicado y el dueño muy amable y nos recomendó excelentes lugares",2022-06-01,5.0,Ecuador
Dulce Hogar,Very Good,2022-04-01,4.0,United States of America
Dulce Hogar,Exceptional,2022-03-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,"sus espacios son hermosos, la atención es maravillosa. todo me encantó",2022-12-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,Las instalaciones y limpieza. Todo excelente.,2022-12-01,5.0,United States of America
La Casa de Manuel Casa-Boutique,"Recomendadísimo. Esta es definitivamente una perla escondida, de esas muy inusuales que no se merecen menos que una puntuación perfecta. 
La casa, habitaciones y lugares comunales son muy bonitas y acogedoras, muy buen decorado, artístico sin ser estrambótico, y el servicio (Cristhian en mi caso, más el personal de limpieza y del restaurante) fueron muy amables, eficientes y de increíble ayuda. 
La ubicación es buenísima también, cerca de todo, especialmente para alguien que no conocía la ciudad y tenía poco tiempo para explorarla. 
Mi estadía en Loja se extendió por una noche más, y fue obvio que no habría mejor lugar para hospedarme en la ciudad otra vez.",2022-12-01,5.0,Switzerland
La Casa de Manuel Casa-Boutique,"Style, ambiance, friendly host, location, pillows and cafe
Comfortable accommodation in upscale boutique hotel in Loja
",2022-11-01,5.0,United States of America
La Casa de Manuel Casa-Boutique,"Nice and artsy decoration. A lot of common space. Quiet location for good sleep and rest.
Quiet and Artsy place
 The bathroom can have more surface  for putting on personal care items. People chatting in the lobby gives a big echo and is heard in the room.",2022-11-01,4.5,United States of America
La Casa de Manuel Casa-Boutique,Exceptional,2022-10-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,"Sehr schönes Boutique-Hotel mit künstlerischen Details am Rand der Altstadt. Riesiges, sehr schön ausgestattetes Zimmer. Angenehme Korrespondenz mit dem Manager. Das Frühstück war etwas frugal. Sehr viel Straßenlärm. Ohrstöpsel auf jeden Fall notwendig.",2022-11-01,5.0,Germany
La Casa de Manuel Casa-Boutique,"El chico que atiende Christian, es un excelente anfitrión y te recomienda excelentes lugares.
Además hay hermosas obras de arte",2022-11-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,"El hotel canceló la reserva a última hora, dejándome sin hotel, a mi llegada a Loja.",2022-11-01,0.5,Ecuador
La Casa de Manuel Casa-Boutique,Exceptional,2022-11-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,Exceptional,2022-11-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,"Good location. Nice size room with a good warm shower. Good service with the owner contacting us before we stayed and helping arrange airport pick up.
Great location and friendly staff.
 Lumpy pillows and door too stiff to the bathroom so was very noisy when you closed it (not great at night). Also the bed squeaked a lot.",2022-11-01,4.0,United Kingdom
La Casa de Manuel Casa-Boutique,Wonderful,2022-11-01,4.5,Ecuador
La Casa de Manuel Casa-Boutique,Todo el lugar es hermoso y la atención muy buena,2022-10-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,Wonderful,2022-10-01,4.5,Ecuador
La Casa de Manuel Casa-Boutique,Desayuno sencillo pero está bien,2022-10-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,Wonderful,2022-09-01,4.5,Ecuador
La Casa de Manuel Casa-Boutique,hermosa,2022-08-01,5.0,Ecuador
La Casa de Manuel Casa-Boutique,Das ganze Hotel hat einen ganz besonderen Stil und ist sehr geschmackvoll eingerichtet. Die Zimmer sind wunderschön. Auf der Dachterrasse kann man den Abend schön ausklingen lassen. Das Personal ist sehr freundlich und hilfsbereit - danke Cristhian für den netten Empfang!,2022-09-01,5.0,Germany
La Casa de Manuel Casa-Boutique,Buena Ubicación para realizar movimientos en el centro de la ciudad. Buen desayuno y muy cómodas las habitaciones.,2022-09-01,4.0,Ecuador
Sonesta Hotel Loja,la atención del personal es de primera,2022-12-01,5.0,Ecuador
Sonesta Hotel Loja,que era cómodo y estaba limpio,2022-12-01,5.0,Ecuador
Sonesta Hotel Loja,Limpio y ordenado. Atención esmerada y atenta,2022-11-01,5.0,Chile
Sonesta Hotel Loja,Buen servicio,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,"El hotel hermoso, la atención del personal excelente. Comida deliciosa :) Todo muy bien",2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,Exceptional,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,la atención y limpieza nada todo estuvo Perfecto,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,Exceptional,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,Exceptional,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,"Nos encantó el desayuno quedamos muy contentos , además el gimnasio súper bonito",2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,Very Good,2022-10-01,4.0,Ecuador
Sonesta Hotel Loja,la atención muy buena y el desayuno parqueo muy poco espacio,2022-11-01,5.0,Ecuador
Sonesta Hotel Loja,"Buena ubicación, personal amable Me alojé en el onceavo piso, la habitación confortable pero las cortinas dejaban pasar la luz lo que resultó un poco incómodo a la hora de dormir",2022-11-01,4.5,Ecuador
Sonesta Hotel Loja,Exceptional,2022-10-01,5.0,Ecuador
Sonesta Hotel Loja,LA CALIDAD DE ATENCION DEL PERSONAL NO ME SIRVIO EL WI-FI TODA LA ESTANCIA,2022-10-01,4.5,Ecuador
Sonesta Hotel Loja,Wonderful,2022-10-01,4.5,Ecuador
Sonesta Hotel Loja,"la ubicación, las habitaciones el parqueaderos es muy pequeño, muy incómodo de parquear los vehículos",2022-10-01,4.5,Ecuador
Sonesta Hotel Loja,Exceptional,2022-10-01,5.0,Ecuador
Sonesta Hotel Loja,Exceptional,2022-10-01,5.0,Ecuador
Sonesta Hotel Loja,Exceptional,2022-09-01,5.0,Spain
Hostal Pucará,Pleasant,2022-11-01,3.0,Russia
Hostal Pucará,"el internetestuvo bien. el agua estuvo a buena temperatura. mejorar la limpieza de alfombra y cortinas. uno de los recepcionistas no  es nada amigable, la persona que me llevo a la habitacion solo dejo las cosas en una mesa y ni me explico nada, ni como se enciende la tele ni la clave del wifi, las alfombras de la habitacion estan super sucias de color negro de la mugre, seria mejor no tengan alfombras, tambien estaban haciendo una remodelacion en el segundo piso  y los constructores hacian mucho ruido era dificil descansar.",2022-11-01,2.5,Ecuador
Hostal Pucará,Exceptional,2022-11-01,5.0,El Salvador
Hostal Pucará,"Large room
Cupboard and desk
Quiet
It's okay for one or two nights
 dark room Window to the hall",2022-11-01,3.5,Germany
Hostal Pucará,Very Good,2022-11-01,4.0,Ecuador
Hostal Pucará,Exceptional,2022-11-01,5.0,Ecuador
Hostal Pucará,Wonderful,2022-10-01,4.5,Ecuador
Hostal Pucará,Bad,2022-11-01,0.5,China
Hostal Pucará,Exceptional,2022-11-01,5.0,United States of America
Hostal Pucará,"The hotel is very low cost and meets the basic requirements.  The rooms were clean and the bed was comfortable.  There was no refrigerator or microwave in the room but that didn't matter since I'd planned to eat out anyway, and there were several restaurants within a few blocks.  You have to ask for room service, but the staff did an excellent job when service was requested.
Decent place but lots of noise near my room
 I asked for a room on the first floor because I have knee implants and a fused spine and climbing stairs is difficult for me.  This turned out to be a mistake as the three rooms on the first floor were next to the interior parking and very close to the reception desk.  There was a large door on the first floor that was closed during the night, from about 10 PM to 6:30 AM, but people were arriving all night, or trying to leave from the internal parking during the night, and the doorbell on the front door was set up to be very loud so that the receptionist could hear it wherever he was.  It rang so loudly that it would wake me up several times a night.  Ditto for the telephone on the reception desk.  The hotel seemed to be used by truck drivers who would leave very early in the morning, and they would load up their trucks in the indoor parking area.  One night, a truck prepared to leave at 2:20 AM and started using a lift gate to load some kind of metal objects, which were then pushed into the truck with lots of squealing noises.  Apparently one member of the truck crew didn't wake up on time, and rather than going to his door and waking him, the driver started honking the truck's horn repeatedly, which went on for 12 minutes until the offender showed up ready to hit the road.  Loud noise was so frequent during the night that it was hard to get much sleep.  I suspect things would be much better on the second or third floors, so the noise problem might not be a fair criticism of the entire hotel, but I'd certainly recommend avoiding a first floor room if possible.",2022-11-01,2.5,United States of America
Hostal Pucará,Pleasant,2022-10-01,3.0,Ecuador
Hostal Pucará,"La habitación Solo hubo un jabón para dos personas, no hubo sachets de shampoo",2022-10-01,2.0,Ecuador
Hostal Pucará,Very Good,2022-10-01,4.0,Ecuador
Hostal Pucará,Good,2022-10-01,3.5,Ecuador
Hostal Pucará,Good,2022-10-01,3.5,Mexico
Hostal Pucará,Exceptional,2022-09-01,5.0,Ecuador
Hostal Pucará,Very Good,2022-08-01,4.0,Ecuador
Hostal Pucará,Very Good,2022-08-01,4.0,Ecuador
Hostal Pucará,Excelente atención,2022-09-01,5.0,Ecuador
Hostal Pucará,Excelente atención por parte del personal,2022-09-01,5.0,Ecuador
Hotel Carrion,"La ubicación y limpieza, el desayuno y que ofrecían almuerzos y cenas a precios muy cómodos.",2022-11-01,5.0,Ecuador
Hotel Carrion,Exceptional,2022-11-01,5.0,Ecuador
Hotel Carrion,Wonderful,2022-11-01,4.5,Ecuador
Hotel Carrion,Very Good,2022-11-01,4.0,United States of America
Hotel Carrion,Exceptional,2022-11-01,5.0,United States of America
Hotel Carrion,"clean, close to everything
Wonderful
",2022-11-01,4.5,United States of America
Hotel Carrion,Exceptional,2022-11-01,5.0,Ecuador
Hotel Carrion,"buena ubicación, en el centro de Loja. la habitación que me tocó se escuchaba el ruido de la recepción.",2022-11-01,4.5,Ecuador
Hotel Carrion,"nada ubicación peligrosa, la atención es mala y pareciera que viven enfadados. La comida es sumamente sencilla",2022-10-01,3.0,Ecuador
Hotel Carrion,Wonderful,2022-11-01,4.5,Ecuador
Hotel Carrion,Las instalaciones estaban limpias y el personal muy amable,2022-10-01,5.0,Ecuador
Hotel Carrion,Wonderful,2022-10-01,4.5,Ecuador
Hotel Carrion,Servicio de calidad,2022-10-01,5.0,Ecuador
Hotel Carrion,Very Good,2022-09-01,4.0,Ecuador
Hotel Carrion,"Excelente servicio, muy buen trato No aplica",2022-09-01,5.0,Ecuador
Hotel Carrion,Bien satisfecho El parqueadero un poco estrecho,2022-09-01,4.0,Ecuador
Hotel Carrion,Wonderful,2022-09-01,4.5,Ecuador
Hotel Carrion,Personnel très gentil et déjeuner très bon. Belle chambre avec vue sur le parc. Il n'y avait pas de parfum dégueulasse. Ça sentait bon Tout était parfait,2022-09-01,4.0,Canada
Hotel Carrion,El personal muy cordial y el café La habitación no tenía lugar para guardar las maletas como un pequeño armario,2022-09-01,4.5,Ecuador
