,link,tipo,fecha_view,nombre_id,precio,direccion,puntuacion,descripcion,calficacion_tx,sitio_web,ciudad
6,https://www.tripadvisor.com///Hotel_Review-g312858-d2573314-Reviews-San_Andres_Lodge_Spa-Ibarra_Imbabura_Province.html,hotel,2022-10-31,San Andres Lodge & Spa,85.0,"Avenida 13 De Abril 17-54 Y Esmeraldas, Ibarra 100150 Ecuador",4.0,"San Andres Lodge & Spa is located in the northern province of Imbabura, also known as the ""Province of the Lakes"". The city center of Ibarra, is only 7 minutes away from our lodge, and the best known tourist attractions are only a few minutes away. Take your time to enjoy Imbabura and all it has to offer from the ""Plaza de Ponchos""in Otavalo, to the leather crafts in Cotacachi or the wood carvings in San Antonio. Our restaurante is opened daily from 8am to 9pm offering a wide variety of suculent options. Sauna, steam bath, and covered pool are exclusive to our guests. Looking for relax? ... we offer massages with different techniques that will sure take your tensions away. 24 beautifully appointed rooms from single occupancy to family accommodation will surely satisfy your needs.",Very good,https://www.tripadvisor.com///Hotel_Review-g312858-d2573314-Reviews-San_Andres_Lodge_Spa-Ibarra_Imbabura_Province.html,ibarra
7,https://www.tripadvisor.com///Hotel_Review-g312858-d308802-Reviews-Hosteria_Natabuela-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Hosteria Natabuela,64.0,"Hwy 35 (Panamericana Sur Km 8, Ibarra 100150 Ecuador",4.0,"Set in Natabuela, 10 km from Central Bank Museum, Hotel y Hosteria Natabuela offers accommodation with a restaurant, free private parking, a shared lounge and a garden. All rooms feature a TV with cable channels and a private bathroom.",Very good,https://www.tripadvisor.com///Hotel_Review-g312858-d308802-Reviews-Hosteria_Natabuela-Ibarra_Imbabura_Province.html,ibarra
8,https://www.tripadvisor.com///Hotel_Review-g312858-d3563998-Reviews-Hostal_Refugio_Terra_Esperanza-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Hostal Refugio Terra Esperanza,26.5,"Calle Galo Plaza Lasso La Esperanza, Ibarra 100101 Ecuador",5.0,"Our refugio is a very special place in the middle of the mountains, surrounded by lots of green. We are located just 15 minutes from the Historical Center of Ibarra, a 0.30 USDbus or a 4 USD taxi ride away. From our refugio you can go on ecological trecks by yourself close to the hostel or join hikes organized by us. We are the starting point for many different hiking routes in the region and we can offer you a multitude of options. However, our main destinations are Imbabura just behind the house and the symbol of our region Imbabura (8-10 hours), Lago Cubilche (4-5 hours), La Routa de los Karanquis (8-10 hours), The Three-Waterfall-Trek (4-5 hours), The Hidden Thermal Baths (8-10 hours) and many more! With us you also have the opportunity to learn how to make traditional leather crafts, we would love to help you to make your own souvenir! In the evening you can have a cozy time by the fire and learn how to dance ""San Juan"", a typical dance with sombreros and ponchos.",Excellent,https://www.tripadvisor.com///Hotel_Review-g312858-d3563998-Reviews-Hostal_Refugio_Terra_Esperanza-Ibarra_Imbabura_Province.html,ibarra
9,https://www.tripadvisor.com///Hotel_Review-g312858-d599517-Reviews-Hacienda_Primavera_Wilderness_Ecolodge-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Hacienda Primavera Wilderness Ecolodge,127.5,"Caserio Primavera, Ibarra 59362 Ecuador",5.0,The hacienda is located three hours Northwest of Quito and one and a half hours Northwest of Otavalo and Ibarra The same family has owned the hacienda for over 90 years. Renovated luxury suites.,Excellent,https://www.tripadvisor.com///Hotel_Review-g312858-d599517-Reviews-Hacienda_Primavera_Wilderness_Ecolodge-Ibarra_Imbabura_Province.html,ibarra
10,https://www.tripadvisor.com///Hotel_Review-g312858-d604386-Reviews-Hotel_Montecarlo-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Hotel Montecarlo,61.5,"Av. Jaime Rivadeneira 555 Oviedo, Ibarra 100150 Ecuador",4.0,"We care about you. Being a small Hotel allow us to attend you in a more friendly and familiar way. So can you can ask for some insider tips or just tell us how your day was. With 33 rooms and 2 suites, Hotel Montecarlo is located at the heart of Ibarra. Every room has a private bathroom with hot water, cable TV and a telephone. We have Internet WiFi it's free for our customers. You can relax in our Jacuzzi, Turkish bath or sauna, as well as enjoy our small gym and swimming pool (only weekends and national holidays). You can also enjoy a very delicious cuisine in our restaurant. We also provide a conference room for events and meetings. We care also about the environment and therefore we heat the water for the rooms mostly with solar energy among other measurements.",Very good,https://www.tripadvisor.com///Hotel_Review-g312858-d604386-Reviews-Hotel_Montecarlo-Ibarra_Imbabura_Province.html,ibarra
11,https://www.tripadvisor.com///Hotel_Review-g312858-d8929722-Reviews-Hosteria_Totoral-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Hosteria Totoral,102.5,"Autopista Internacional de Yahuarcocha KM 5, Ibarra 100150 Ecuador",3.0,"We are committed focused in offering a world class service and exclusive entertainment activities. Hosteria Totoral is the home of travelers looking for adventure in a peaceful environment. We are well prepared to host executives coming to do business in Ibarra and who wish to quiet and calm time after a long working day. Featuring its 14 Acre land full of beautiful gardens, Hosteria Totoral gives its guests the privilege of enjoying its Marina and water sports, such as kayaking and fishing. Our facilities include, tennis courts, paddle courts and a soccer field, all of them can be enjoyed by our customers completely free of charge. Our guests can enjoy a horseback ride within the property limits, as well as free bicycle rides. For those more adventurous, there are plenty of trails in the surrounding area, as well as the 10 kilometer bike path around the lake.",Average,https://www.tripadvisor.com///Hotel_Review-g312858-d8929722-Reviews-Hosteria_Totoral-Ibarra_Imbabura_Province.html,ibarra
12,https://www.tripadvisor.com///Hotel_Review-g312858-d8707338-Reviews-Backpacker_Hostal-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Backpacker Hostal,19.0,"Flores 3-59 Entre Salinas y Maldonado Junto a la Discoteca Zoom, Ibarra 100150 Ecuador",4.0,Our hostel is located in the center of the city of Ibarra and offers the hosting service in a quiet and comfortable environment with pleasant environments where there is the opportunity to meet guests from different nationalities and different cultures share.,Very good,https://www.tripadvisor.com///Hotel_Review-g312858-d8707338-Reviews-Backpacker_Hostal-Ibarra_Imbabura_Province.html,ibarra
13,https://www.tripadvisor.com///Hotel_Review-g312858-d3385895-Reviews-Casa_Aida-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Casa Aida,18.0,"La Esperanza, Galo Plaza Lasso # 19-291 Vía a Olmedo Barrio Santa Marianita, Sector del Cuartel Yaguachi, Ibarra 100154 Ecuador",4.5,"Are you looking for a home away from home in Ecuador? Well that is exactly what you will find at this pictures, family run hostel in the heart of the Andes! Accommodation options include camping, dorm style and private rooms. Casa Aida offers delicious home cooked meals, hot showers, free WIFI, and guide services up Volcan Imbabura and other nearby locations!",Excellent,https://www.tripadvisor.com///Hotel_Review-g312858-d3385895-Reviews-Casa_Aida-Ibarra_Imbabura_Province.html,ibarra
14,https://www.tripadvisor.com///Hotel_Review-g312858-d2145910-Reviews-Hotel_Plaza_Victoria-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Hotel Plaza Victoria,55.0,"Bolivar 12-101 YRafael Larrea, Ibarra 100150 Ecuador",3.5,"Looking for a place to stay in Ibarra? Then look no further than Hotel Plaza Victoria, a family-friendly hotel that brings the best of Ibarra to your doorstep.Hotel Plaza Victoria offers guests an array of room amenities including a refrigerator, and getting online is possible, as free wifi is available.The hotel offers room service, to make your visit even more pleasant. The property also features a fitness center and free breakfast. Guests arriving by vehicle have access to free parking.When you’re feeling hungry, be sure to check out Olor a Cafe, La Hacienda Cafe Delicatessen, and La Botica Café, which are some cafes that are popular with locals and out-of-towners alike.Best of all, Hotel Plaza Victoria makes it easy to experience many great Ibarra attractions like Artesanias Ecuatorianas and Arte Colonial, which are some popular art galleries.We’re sure you’ll enjoy your stay at Hotel Plaza Victoria as you experience everything Ibarra has to offer.",Very good,https://www.tripadvisor.com///Hotel_Review-g312858-d2145910-Reviews-Hotel_Plaza_Victoria-Ibarra_Imbabura_Province.html,ibarra
15,https://www.tripadvisor.com///Hotel_Review-g312858-d308807-Reviews-Hotel_Ajavi-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Hotel Ajavi,122.0,"Ave. Mariano Acosta 1638 And Cristobal Gomez Jurado, Ibarra 100150 Ecuador",4.0,"Hotel Ajavi is an excellent choice for travelers visiting Ibarra, offering a family-friendly environment alongside many helpful amenities designed to enhance your stay.Hotel Ajavi features room service and a concierge, to help make your stay more enjoyable. The property also boasts a pool and free breakfast. If you are driving to Hotel Ajavi, free parking is available.If you’re looking for a barbeque restaurant, consider a visit to Chamuyando, Ibérica Ribs, or La Parrilla del Tio Jessy, which are all conveniently located a short distance from Hotel Ajavi.Enjoy your stay in Ibarra!",Very good,https://www.tripadvisor.com///Hotel_Review-g312858-d308807-Reviews-Hotel_Ajavi-Ibarra_Imbabura_Province.html,ibarra
16,https://www.tripadvisor.com///Hotel_Review-g312858-d6961688-Reviews-Hacienda_La_Merced_Baja-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Hacienda La Merced Baja,172.5,"Zuleta, Ibarra 100150 Ecuador",5.0,"Located in the Province of Imbabura, in The Valley of Zuleta, possibly the most beautiful area of the Northern zone of Ecuador; it is only 100 Km North of Quito. The Hacienda remains with all its traditions, respecting their historical and cultural identity. A unique opportunity for those who like to explore one of the best breeding sites of the spanish horse, fighting bulls, and dairy.",Excellent,https://www.tripadvisor.com///Hotel_Review-g312858-d6961688-Reviews-Hacienda_La_Merced_Baja-Ibarra_Imbabura_Province.html,ibarra
18,https://www.tripadvisor.com///Hotel_Review-g312858-d10040594-Reviews-San_Clemente-Ibarra_Imbabura_Province.html,hotel,2022-10-31,San Clemente,96.5,"San Luis de Caranqui, Ibarra 100132 Ecuador",4.5,,Excellent,https://www.tripadvisor.com///Hotel_Review-g312858-d10040594-Reviews-San_Clemente-Ibarra_Imbabura_Province.html,ibarra
21,https://www.tripadvisor.com///Hotel_Review-g312858-d673995-Reviews-Hacienda_Hosteria_Chorlavi-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Hacienda- Hosteria Chorlavi,118.0,"Panamericana km 4. 5, Ibarra 100150 Ecuador",4.5,"ACCOMODATIONS: 50 Rooms with modern bathrooms, 13 of our rooms have chimneys, 23 of our rooms have DirecTV• RESTAURANT SERVICE: National & International Cuisine with ample wine selection • ENTRETAINMENTE every Saturday during lunch hours we have live music and folkloric dances, Indian choreographies with authentic and colorful costumes.• Movie and Karaoke lounge Pool table, darts and fusball, family roomReading areas with peaceful and beautiful scenes• INTERNET SERVICE: Wi-Fi available in all rooms and all areas of the Hacienda• BUSINESS CENTER • SPA",Excellent,https://www.tripadvisor.com///Hotel_Review-g312858-d673995-Reviews-Hacienda_Hosteria_Chorlavi-Ibarra_Imbabura_Province.html,ibarra
28,https://www.tripadvisor.com///Hotel_Review-g312858-d12317026-Reviews-Tunas_y_Cabras-Ibarra_Imbabura_Province.html,hotel,2022-10-31,Tunas y Cabras,268.5,"Llano Grande - Sector Piman Principal, Ibarra 100150 Ecuador",4.0,,Very good,https://www.tripadvisor.com///Hotel_Review-g312858-d12317026-Reviews-Tunas_y_Cabras-Ibarra_Imbabura_Province.html,ibarra
30,https://www.tripadvisor.com///Hotel_Review-g294308-d12997912-Reviews-Eb_Hotel_by_Eurobuilding_Quito-Quito_Pichincha_Province.html,hotel,2022-10-31,Eb Hotel by Eurobuilding Quito,145.0,"Calle 24 de Septiembre S 2-389 Conector Alpachaca, Quito 170907 Ecuador",5.0,"Eb Hotel By Eurobuilding Quito Airport, is the second installment of the EB brand from the Eurobuilding Hotels chain, which is known providing a 5-star service and a luxury design experience throughout all of its 9 properties, located throughout Venezuela, Argentina and the United States. EB Hotel is open Since Octuber 2017. The EB Hotel is located just 8 minutes away from the new Mariscal Sucre International Airport in Quito at the area of Tababela, Metropolitan District of Quito. We are close to the different locations preferred by visitors, 30 minutes away from the city’s historic center and other tourist attractions such as the Andean mountain range, the Cotopaxi volcano and 20 minutes away from the center of the world. Other beautiful landscapes, like the Quilatoa volcano, are easily accessed as well. The hotel has been specially designed for business travelers, tourists and families in general, offering comfort, service and spaces that will inspire you and make your stay a pleasant experience.",Excellent,https://www.tripadvisor.com///Hotel_Review-g294308-d12997912-Reviews-Eb_Hotel_by_Eurobuilding_Quito-Quito_Pichincha_Province.html,ibarra
31,https://www.tripadvisor.com///Hotel_Review-g294308-d15647553-Reviews-Hotel_La_Basilica-Quito_Pichincha_Province.html,hotel,2022-10-31,Hotel La Basilica,149.5,"Venezuela N8-26 y Manabi, Quito 170150 Ecuador",5.0,"Located in a restored colonial house of the 18th century, in the heart of the Historic Center of Quito 100 meters from the Sucre Theater, 200 meters from the Basilica and the presidential palace, close to all the tourist places of interest, monuments, squares, convents, churches and museums. It offers elegant and comfortable rooms with fixed internet connection and free Wi-Fi, telephone, satellite TV, heating, safety box and private bathroom with hot shower, hair dryer. Each room is unique, since they are decorated with different murals hand painted by artists from the Quito school of each church in Quito, the hotel has a classic decoration and furniture of colonial style in wood. Our guests can spend relaxing moments in our two patios, having a delicious breakfast with fresh fruit, or reading a book next to a beautiful vertical garden with a waterfall, from our viewpoint you can enjoy a 360 degree view of the entire center historical or visit our craft store.",Excellent,https://www.tripadvisor.com///Hotel_Review-g294308-d15647553-Reviews-Hotel_La_Basilica-Quito_Pichincha_Province.html,ibarra
32,https://www.tripadvisor.com///Hotel_Review-g294308-d12997912-Reviews-Eb_Hotel_by_Eurobuilding_Quito-Quito_Pichincha_Province.html,hotel,2022-10-31,Eb Hotel by Eurobuilding Quito,145.0,"Calle 24 de Septiembre S 2-389 Conector Alpachaca, Quito 170907 Ecuador",5.0,"Eb Hotel By Eurobuilding Quito Airport, is the second installment of the EB brand from the Eurobuilding Hotels chain, which is known providing a 5-star service and a luxury design experience throughout all of its 9 properties, located throughout Venezuela, Argentina and the United States. EB Hotel is open Since Octuber 2017. The EB Hotel is located just 8 minutes away from the new Mariscal Sucre International Airport in Quito at the area of Tababela, Metropolitan District of Quito. We are close to the different locations preferred by visitors, 30 minutes away from the city’s historic center and other tourist attractions such as the Andean mountain range, the Cotopaxi volcano and 20 minutes away from the center of the world. Other beautiful landscapes, like the Quilatoa volcano, are easily accessed as well. The hotel has been specially designed for business travelers, tourists and families in general, offering comfort, service and spaces that will inspire you and make your stay a pleasant experience.",Excellent,https://www.tripadvisor.com///Hotel_Review-g294308-d12997912-Reviews-Eb_Hotel_by_Eurobuilding_Quito-Quito_Pichincha_Province.html,ibarra
33,https://www.tripadvisor.com///Hotel_Review-g294308-d12988213-Reviews-Old_Town_Quito_Suites-Quito_Pichincha_Province.html,hotel,2022-10-31,Old Town Quito Suites,141.5,"Jose De Antepara E3 61 Y Vicente Leon Vincente Leon, Quito 170136 Ecuador",5.0,"This unique colonial building was restored with great care by re-integrating the original building elements such as the original windows, doors, handles, etc. The use of paint techniques, unique colours and vintage elements give the whole a breathtaking appearance but at the same time radiate a sense of tranquillity. You can look around for hours and enjoy the many details and ingenious elements, unique and different in each flat. The highly personalised approach of the staff makes your stay very special. Their advice on local experiences, tasting unique dishes or discovering lesser-known tourist places is why Old Town Quito Suites is one of the most chosen hotels in Quito.",Excellent,https://www.tripadvisor.com///Hotel_Review-g294308-d12988213-Reviews-Old_Town_Quito_Suites-Quito_Pichincha_Province.html,ibarra
0,https://www.tripadvisor.com///Hotel_Review-g644406-d10342534-Reviews-Hotel_Oro_Verde_Loja-Loja_Loja_Province.html,hotel,2022-10-31,Hotel Oro Verde Loja,72.0,"De Noviembre & José Antonio Eguiguren 18, Loja 110110 Ecuador",5.0,,Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d10342534-Reviews-Hotel_Oro_Verde_Loja-Loja_Loja_Province.html,loja
1,https://www.tripadvisor.com///Hotel_Review-g644406-d7027537-Reviews-Hostal_Los_Lirios-Loja_Loja_Province.html,hotel,2022-10-31,Hostal Los Lirios,28.0,"Jose Maria Pena 09-59 e/ Miguel Riofrio y Rocafuerte, Loja 110150 Ecuador",4.0,"Hostal Los Lirios is an excellent choice for travelers visiting Loja, offering a romantic environment alongside many helpful amenities designed to enhance your stay.Plaza Parque Central (2.3 mi), located nearby, makes Hostal Los Lirios a great place to stay for those interested in visiting this popular Loja landmark.Hostal Los Lirios features a 24 hour front desk. Guests arriving by vehicle have access to free parking.While in Loja be sure to experience local tapas favorites at Topoli Cafe.If you are interested in exploring Loja, check out a historic site, such as Puerta de la Ciudad.Enjoy your stay in Loja!",Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d7027537-Reviews-Hostal_Los_Lirios-Loja_Loja_Province.html,loja
2,https://www.tripadvisor.com///Hotel_Review-g644406-d2614603-Reviews-Hostal_Achik_Wasi-Loja_Loja_Province.html,hotel,2022-10-31,Hostal Achik Wasi,39.0,"Calle Inti Nan S/N. Barrio La Luz, Loja 110105 Ecuador",4.0,,Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d2614603-Reviews-Hostal_Achik_Wasi-Loja_Loja_Province.html,loja
3,https://www.tripadvisor.com///Hotel_Review-g644406-d3244649-Reviews-Zamorano_Real_Hotel-Loja_Loja_Province.html,hotel,2022-10-31,Zamorano Real Hotel,66.5,"Miguel Riofrio 14-62 entre Sucre y Bolivar, Loja 110150 Ecuador",4.0,"Zamorano Real hotel is located in the down town of Loja, where converge financial centers, goverment centers and religious centers. And also enjoy our delicious food.",Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d3244649-Reviews-Zamorano_Real_Hotel-Loja_Loja_Province.html,loja
4,https://www.tripadvisor.com///Hotel_Review-g644406-d3355632-Reviews-Hotel_Podocarpus-Loja_Loja_Province.html,hotel,2022-10-31,Hotel Podocarpus,49.5,"Jose Antonio Eguiguren 1650 y 18 de Noviembre, Loja 110150 Ecuador",3.5,"The Hotel Podocarpus invited to join us and enjoy our most precious treasure, the HospitalidadContamos an unbeatable location in the heart of the city of Loja, a few steps from commercial and financial cultural buildings, religious, and we counted on a wide, modern and delicately infrastructure right for you with a warm and relaxing very comfortable environment without hesitation Podocarpus Hotel is definitely the ideal place for the sophisticated traveler Loja",Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d3355632-Reviews-Hotel_Podocarpus-Loja_Loja_Province.html,loja
5,https://www.tripadvisor.com///Hotel_Review-g644406-d2689725-Reviews-Grand_Hotel_Loja-Loja_Loja_Province.html,hotel,2022-10-31,Grand Hotel Loja,38.5,"Av. Manuel Agustin Aguirre y Rocafuerte esquina, Loja 110150 Ecuador",3.5,"The Grand Hotel Loja has comfortable and spacious rooms, suites, with private bathroom, cable TV, unlimited WIFI internet, room service, cafeteria, restaurant, rooms for all kinds of events, business center, laundry, private parking and more services for you to your stay is pleasant, our hotel is in the center of the city of Loja and 40 minutes from the airport in the city of Catmayo. The Grand Hotel Loja is the best place to stay in the city of Loja and fully enjoy our hospitality, quality and personalized service. Taste our typical foods such as Repe Lojano, cecina, mil con quesilo and a delicious horchata, meals that we prepare with the high quality, hygiene and service that characterizes us. They undoubtedly make the Grand Hotel Loja an obligatory stop for national and international tourists.",Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d2689725-Reviews-Grand_Hotel_Loja-Loja_Loja_Province.html,loja
6,https://www.tripadvisor.com///Hotel_Review-g644406-d11776034-Reviews-El_Cardenal_Hotel-Loja_Loja_Province.html,hotel,2022-10-31,El Cardenal Hotel,30.5,"Calle Gladiolos Av. 18 de Noviembre, Loja 110150 Ecuador",4.5,"The Cardenal Hotel is a quiet place, comfortable and full of peace together with nature. ¡I love this place!... I can walk or cycle along the river, breathe fresh air. Everything is near like banks, shopping centers, market, restaurants, parks, mountains and rivers. ¡Awesome!",Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d11776034-Reviews-El_Cardenal_Hotel-Loja_Loja_Province.html,loja
7,https://www.tripadvisor.com///Hotel_Review-g644406-d12544722-Reviews-La_Casa_de_Manuel_Casa_Boutique-Loja_Loja_Province.html,hotel,2022-10-31,La Casa de Manuel Casa-Boutique,52.0,"Sucre 14-84 Y Cariamanga, Loja 110102 Ecuador",5.0,,Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d12544722-Reviews-La_Casa_de_Manuel_Casa_Boutique-Loja_Loja_Province.html,loja
8,https://www.tripadvisor.com///Hotel_Review-g644406-d12215918-Reviews-Hotel_Virgen_del_Cisne_en_Loja-Loja_Loja_Province.html,hotel,2022-10-31,Hotel Virgen del Cisne en Loja,29.0,"Colon Ramon Pinto esquina, diagonal al Parque Bolivar, Loja 110101 Ecuador",4.5,"Hotel Virgen del Cisne en Loja- Ecuador un lugar acogedor. Un hotel económico en Loja, desde $15.00 por persona con ambiente hogareño, donde sentirá la maravillosa experiencia de tener una ""familia en Loja""... Recorra con nosotros los lugares turísticos de Loja y su provincia: Parque Eólico, Parque Podocarpus, Parque Jipiro, Santuario del Cisne, Vilcabamba, etc,..",Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d12215918-Reviews-Hotel_Virgen_del_Cisne_en_Loja-Loja_Loja_Province.html,loja
9,https://www.tripadvisor.com///Hotel_Review-g644406-d1743589-Reviews-Grand_Victoria_Boutique_Hotel-Loja_Loja_Province.html,hotel,2022-10-31,Grand Victoria Boutique Hotel,81.0,"Bernardo Valdivieso 06-50 Entre Jose Antonio Eguiguren y Colon, Loja 110101 Ecuador",4.0,"The first hotel of luxury in the city. Located in the main part of the historical center of Loja, like a large house of the republican architecture and of familiar inheritance, it gathers the magnitude of the time of principles of century XX. Comfort, originality, professional service and an enviable location, are some of the multiple qualities and benefits that the guest will be able to find in our hotel.",Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d1743589-Reviews-Grand_Victoria_Boutique_Hotel-Loja_Loja_Province.html,loja
10,https://www.tripadvisor.com///Hotel_Review-g644406-d7229676-Reviews-Hotel_Villonaco_Loja-Loja_Loja_Province.html,hotel,2022-10-31,Hotel Villonaco Loja,36.0,"Sucre 201-41 entre 10 de Agosto y Jose Antonio Eguiguren, Loja 110150 Ecuador",4.5,"Welcome to Hotel Villonaco Loja, your Loja “home away from home.” Hotel Villonaco Loja aims to make your visit as relaxing and enjoyable as possible, which is why so many guests continue to come back year after year.While staying at Hotel Villonaco Loja, visitors can check out Plaza Parque Central (2.1 mi), which is a popular Loja attraction.Hotel Villonaco Loja is a family-friendly small hotel offering an additional bathroom in the rooms.While in Loja, you may want to check out some of the restaurants that are a short walk away from Hotel Villonaco Loja, including Roma Pizzeria (0.5 mi), El Fogón Grill (0.3 mi), and Dumas Trattoria & Restaurant (0.3 mi).If you are interested in exploring Loja, check out a park, such as Parque Recreacional Jipiro.Hotel Villonaco Loja puts the best of Loja at your fingertips, making your stay both relaxing and enjoyable.",Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d7229676-Reviews-Hotel_Villonaco_Loja-Loja_Loja_Province.html,loja
11,https://www.tripadvisor.com///Hotel_Review-g644406-d626627-Reviews-Hotel_Libertador-Loja_Loja_Province.html,hotel,2022-10-31,Hotel Libertador,64.5,"Colon 14-30 y Bolivar, Loja 110150 Ecuador",3.5,"Hotel Libertador is an excellent choice for travelers visiting Loja, offering a family-friendly environment alongside many helpful amenities designed to enhance your stay.While staying at Hotel Libertador, visitors can check out Plaza Parque Central (2.0 mi), which is a popular Loja attraction.Hotel Libertador is a family-friendly hotel offering a minibar and air conditioning in the rooms, and it is easy to stay connected during your stay as free wifi is offered to guests.The hotel features a 24 hour front desk, a concierge, and room service. Plus, guests can enjoy a pool and an on-site restaurant, which have made this a popular choice among travelers visiting Loja. For guests with a vehicle, a parking garage is available.Loja has plenty of cafes. So when you’re here, be sure to check out popular spots like Tamal Lojano, Cafe Bourbon Arte Latte, and Emporio Lojano, which are serving up some great dishes.If you are interested in exploring Loja, check out an architectural building, such as Puerta de la Ciudad.Enjoy your stay in Loja!",Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d626627-Reviews-Hotel_Libertador-Loja_Loja_Province.html,loja
12,https://www.tripadvisor.com///Hotel_Review-g644406-d10422564-Reviews-Hostal_Pucara-Loja_Loja_Province.html,hotel,2022-10-31,Hostal Pucara,24.5,"Azuay 17-60 Lauro Guerrero y Avenida Manuel Agustin Aguirre, Loja 110150 Ecuador",4.0,"Everyone needs a place to lay their weary head. For travelers visiting Loja, Hostal Pucara is an excellent choice for rest and rejuvenation. Well-known for its budget friendly environment and proximity to great restaurants and attractions, Hostal Pucara makes it easy to enjoy the best of Loja.The rooms offer a seating area and a desk, and getting online is possible, as free wifi is available, allowing you to rest and refresh with ease.Hostal Pucara features a 24 hour front desk, executive lounge access, and baggage storage. Guests arriving by vehicle have access to free parking.Given the close proximity to Plaza Parque Central (2.4 mi), guests of Hostal Pucara can easily experience one of Loja's most popular landmarks.While visiting Loja, you may want to try some tapas at one of the nearby restaurants, such as Topoli Cafe.If you are interested in exploring Loja, check out a historic site, such as Puerta de la Ciudad.Whether you’re traveling for business, pleasure or both, Hostal Pucara is sure to make your visit to Loja one worth remembering.",Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d10422564-Reviews-Hostal_Pucara-Loja_Loja_Province.html,loja
13,https://www.tripadvisor.com///Hotel_Review-g644406-d23368045-Reviews-Hotel_Loja_Bella-Loja_Loja_Province.html,hotel,2022-10-31,Hotel Loja Bella,27.0,"Calle Juan Jose Samaniego Los ahorcados, Loja 110103 Ecuador",4.0,"Located within less than 1 km of Loja and 2.2 km of Yanacocha, Hotel Loja Bella offers rooms in Loja. This 2-star hotel offers a concierge service and a tour desk.",Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d23368045-Reviews-Hotel_Loja_Bella-Loja_Loja_Province.html,loja
14,https://www.tripadvisor.com///Hotel_Review-g644406-d3846832-Reviews-Hotel_Prado_Internacional-Loja_Loja_Province.html,hotel,2022-10-31,Hotel Prado Internacional,35.5,"Loja. Rocafuerte 17-39 y Av. Manuel Agustin Aguirre (Centro), Loja 110150 Ecuador",4.0,"Comfortable rooms, luxuriously furnished, hot water service, cable TV, private bathroom, safety deposit box in each room.Suggestive panoramic restaurant with national and international dishes.Reception hall.Business Center.Room Service.Laundry (washing in water and dry).Telephone service.Internet access.Parking for guests at no additional cost.",Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d3846832-Reviews-Hotel_Prado_Internacional-Loja_Loja_Province.html,loja
15,https://www.tripadvisor.com///Hotel_Review-g644406-d5575424-Reviews-Casben_Hotel-Loja_Loja_Province.html,hotel,2022-10-31,Casben Hotel,78.0,"Avenida Isidro Ayora, Loja 110150 Ecuador",4.5,"Luxury and design define the CASBEN hotel, located near the Land Terminal and the iconic Jipiro Park. It has 31 fully comfortable rooms, an exquisitely decorated presidential suite, a family suite, meeting rooms and business lounge, gym, bar and restaurant, where it has a gastronomy focused on the preparation of international dishes with lojana traditional seasoning. The hand of fresh and typical food. Our service is aimed at satisfying guests, local people and tourists.",Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d5575424-Reviews-Casben_Hotel-Loja_Loja_Province.html,loja
